videoId,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount
zzSyZZGC2G0,MBC 압수수색 그리고 방통위 위원장 면직ㅣ군사정권 때도 못한 일을 윤석열 정권이 해내다ㅣ 대통령의 복수극,2023-05-31T08:38:33Z,975,193,0,21
Mul7ropqQSI,국민의힘의 '내후남불',2023-05-31T08:08:33Z,3171,480,0,8
fHqumeLdODI,기상!!!!!!!!!! (feat.미라클모닝),2023-05-31T08:02:40Z,3160,548,0,51
ByGpq66Nymw,#간호법 폐기··· 국민의 희망을 외면한 尹대통령과 국민의힘,2023-05-31T02:09:48Z,3696,347,0,11
sHtTlxviZ3g,"'간호법' 대통령 거부권과 여당 반대표결, 국민기만입니다ㅣ최고위원회의",2023-05-31T00:49:57Z,3333,614,0,16
hwpFicW0W7o,욱일기가 아니라고요?,2023-05-30T08:11:41Z,2822,354,0,16
QdgzDWzNxuM,더불어민주당 의원총회 생중계 - 5월 30일,2023-05-30T04:27:03Z,2687,635,0,26
eIP01YbYJAI,중국 수출·진출 기업 애로사항 청취 긴급간담회,2023-05-30T01:16:32Z,1667,531,0,13
AtbqEe_08Ho,"간호법 재의결, 국회의원의 양심과 상식에 따라 용기를 보여주십시오ㅣ원내대책회의",2023-05-30T00:48:19Z,2700,604,0,13
o7ns_ebqebY,해외에 나가면 스트레스가 없다는 대통령님,2023-05-26T08:29:40Z,4228,476,0,44
t47CgesYetY,후쿠시마 원전 오염수 해양투기 및 수산물 수입 반대 국민서명운동 발대식 생중계,2023-05-26T03:05:15Z,13414,1865,0,136
aMn-0JY4oSA,"후쿠시마 수산물 수입 재개, 대통령이 결자해지해야 합니다ㅣ최고위원회의",2023-05-26T01:24:11Z,3429,805,0,27
Ooyqaxc9OU4,"후쿠시마 오염수 시찰단 검증 데이터 공개, 그 약속 꼭 지키십시오",2023-05-25T07:45:10Z,5917,375,0,22
Tmk9eUFiTo0,#전세사기특별법 이 처리되었습니다,2023-05-25T06:32:20Z,2929,258,0,16
llnv9kPrQrU,더불어민주당 의원총회 생중계 - 5월 25일,2023-05-25T04:41:31Z,19771,1928,0,127
mXltSix8z24,전세사기 특별법! 의원 코인 재산등록 의무화! 성과와 뒷받침으로 보여드리겠습니다 ㅣ정책조정회의,2023-05-25T01:00:53Z,2044,456,0,7
NsTSa2ijphE,"후쿠시마 오염수, 떳떳하면 국민께 왜 숨깁니까?",2023-05-24T07:55:27Z,2676,416,0,20
QhmzYoA9gK0,더불어민주당 비장의 카드는 바로.. 당원여러분!,2023-05-24T07:51:32Z,6536,1451,0,58
6tK2S6jOgj0,청년의 손으로 미래를 바꿀 수 있도록ㅣ청년미래연석회의 출범식,2023-05-24T02:33:56Z,1795,496,0,24
ikoizA4uI4k,"일본 ""오염수는 안전하다"" 면죄부 줄 빈손 오염수 시찰ㅣ최고위원회의",2023-05-24T01:22:16Z,2521,599,0,29
82sCElY25FM,이재명도 한때는 ○○○이었다!🎤청년대변인 선발 추가모집!,2023-05-24T00:51:50Z,7852,723,0,19
xl2bGBYmRAI,노무현 대통령 추도식에 참석한 문재인 전 대통령,2023-05-23T08:00:11Z,191515,8607,0,574
Dl5ybeX04PI,노무현대통령 서거 14주기 추도식,2023-05-23T06:55:03Z,50280,3052,0,62
EBWs_CWh2e8,"김병주 의원 출연! '윤석열 정부 1년, 한반도 안보정세 톺아보기' - 월간민주당 7회",2023-05-22T11:16:46Z,2403,695,0,8
jGuVDWm4qY8,아까운(?) 식수 버리겠다는 일본,2023-05-22T08:46:09Z,7711,457,0,60
qlymTLyzpPs,심리적 G팔(8) 반열에 오른 대한민국?,2023-05-22T07:55:06Z,6047,561,0,41
LBPnRS_AN0Y,원외지역위원장 간담회 생중계,2023-05-22T07:47:57Z,4382,741,0,27
gW8jqcEQJ38,"원전 오염수 투기, 절대 불가합니다ㅣ최고위원회의",2023-05-22T01:07:40Z,2497,598,0,58
XpC_O2q82eA,일본 방사성오염수 해양투기 저지 전국행동의날 생중계,2023-05-20T07:19:46Z,7734,943,0,30
00uJ1dor2L4,국민의힘 이해충돌 어벤저스의 탄생 #조명희,2023-05-19T08:01:31Z,3522,435,0,17
1He5ZWO083A,"분노유발 맹탕연설, 윤석열 대통령 5.18기념사",2023-05-19T06:12:07Z,3238,375,0,11
JAOp6LQR41I,정부여당이 할 일은 '발목 잡기'가 아닙니다,2023-05-19T05:15:18Z,15326,1595,0,81
P9VeIOcFOfQ,원전 오염수 방류 면죄부 될 세금 낭비 ‘깜깜이 견학’ㅣ최고위원회의,2023-05-19T01:11:32Z,2080,560,0,18
3ehzg9clPlE,우리가 민주주의를 누릴 수 있는 이유,2023-05-18T09:55:33Z,4985,905,0,56
Bu_AAMNtBHc,5·18민주화 운동 43주년ㅣ5.18전야제 민주평화대행진,2023-05-17T10:01:11Z,4446,887,0,31
F-uBG6MnL80,5·18 민족민주열사묘역 참배 - 더불어민주당,2023-05-17T07:46:35Z,3066,786,0,19
oEoX3rTAUko,"5.18 정신 헌법 전문 수록, 정부여당이 협조해주시기를...",2023-05-17T07:11:21Z,6013,909,0,43
NjpkBxta1kY,"간호법 거부권 행사, 즉각 철회 하십시오ㅣ확대간부회의",2023-05-17T01:15:56Z,2531,595,0,11
FlfiVZAxecg,"간호법 공약 파기는 민주주의를 파괴하는, 민주주의에 대한 도전입니다",2023-05-16T09:06:15Z,1961,601,0,55
nSjolfDrb68,이잼(민)이의 모내기 카트🚜,2023-05-16T07:44:27Z,3924,746,0,105
nb4rBflx-jI,청년농업인과 함께 모내기하러 왔습니다😁🌿ㅣ청년농업인 현장간담회,2023-05-16T07:44:23Z,3508,998,0,17
kPHKr2Fluz8,더불어민주당 원내대책회의 생중계,2023-05-16T00:57:13Z,4900,729,0,49
mVUfZbxfnoc,완전한 혁신을 위해 국민과 함께 나아가겠습니다,2023-05-15T09:00:25Z,1824,358,0,39
7GYkgcCzs8M,"#간호법 입법독주(X), 행정독재(O)",2023-05-15T08:30:03Z,3176,330,0,9
Hr5QwVYyPL8,"양평 공흥지구, ‘양평 장모지구’",2023-05-15T08:03:59Z,3879,581,0,31
TrkyqVVr5mI,‘국회 모바일 월드콩그래스(MWC) 2023’ 개회식 생중계,2023-05-15T02:38:59Z,2162,522,0,16
Uk0QOgInj60,원전 시찰이 아닌 견학? 일본이 짜놓은 시나리오대로ㅣ최고위원회의,2023-05-15T01:15:53Z,2833,571,0,35
JMtUpt_c72E,더불어민주당 의원총회 생중계 - 5월 14일,2023-05-14T07:19:24Z,6309,918,0,139
_VzjpJxkLwk,✨더불어민주당 청년대변인 공개선발✨ 어쩌면... 나일지도...?,2023-05-12T08:03:39Z,7254,1132,0,126
XayibzjBLP4,"나쁜 정부, 적자 정부, 무능한 정부",2023-05-12T07:27:34Z,2950,478,0,33
Va82kvDLP0o,"평산책방 알바생 이재명, 문재인 사장님 #shorts",2023-05-12T05:33:20Z,325155,9179,0,1388
egsAM6rW2vo,우리땅 한번 가보자고!🤨ㅣ독도로 간 청년들,2023-05-12T05:21:27Z,4163,796,0,53
Ik0uqr_5Ysg,일본의 시나리오대로…? '들러리 시찰단'과 '처리수'ㅣ최고위원회의,2023-05-12T01:07:41Z,4685,1100,0,52
LJiE5O5523g,이번엔 냉방비 폭탄... #전기요금인상,2023-05-11T06:24:50Z,5049,552,0,46
FeDsRwbggXQ,더불어민주당 정책조정회의 생중계 - 5월 11일,2023-05-11T00:55:54Z,2783,475,0,27
OeT41Xv5t0s,평산책방 알바생 #이재명 ㅣ 사장님이 #문재인 전 대통령,2023-05-10T09:53:42Z,21559,1728,0,253
MEC0Wjs1sU4,"평산책방 왔습니다! 온라인 집들이! (with 문재인 전 대통령, 이재명 당대표)",2023-05-10T06:44:35Z,10904,2035,0,63
cYlnv008p7g,민주당은 윤석열 정부의 성공을 진심으로 바랍니다 #이재명,2023-05-10T06:35:00Z,7175,706,0,60
9z9kivMiw2s,"홍준표 시장님, 여야 협치 할까요?ㅣ이재명 당대표 홍준표 대구시장 예방",2023-05-10T04:34:15Z,314288,4743,0,590
WKOe7kbnc6U,하늘 길을 넘어 철길까지 '달빛내륙철도'ㅣ대구 현장 최고위원회의,2023-05-10T01:57:36Z,3692,827,0,20
Onqyw_rTzeU,"찾아가는 국민보고회 경북편 - 국민속으로, 경청투어",2023-05-09T12:26:37Z,3609,969,0,25
PczyJlW-LNQ,윤석열정부 1년 평가 연속토론회 생중계,2023-05-09T07:35:02Z,12302,1411,0,35
EEMMpIjd9WU,더불어민주당 원내대책회의 생중계,2023-05-09T00:59:25Z,4956,844,0,60
1LgEfjemSqg,"서민 지원 회피, 공공요금 인상... 정부여당 뭐 하고 있나",2023-05-08T08:51:59Z,3321,411,0,23
Fu1Tlf4x2VA,"후쿠시마, 조사도 아닌 시찰단 ‘오염수 방출 들러리’",2023-05-08T06:52:11Z,3409,255,0,23
vbrNhmuX6CU,더불어민주당 중앙위원회의 - 투표 종료 및 개표 결과 발표,2023-05-08T06:10:53Z,4833,593,0,75
qTQ8SUoForI,후쿠시마 오염수에 대한 면밀한 조사가 필요합니다ㅣ일본 방사성 오염수 해양투기 저지 간담회,2023-05-08T05:25:18Z,1875,537,0,17
vmdG81soHWQ,더불어민주당 중앙위원회의 생중계 - 안건 상정,2023-05-08T01:16:26Z,1986,366,0,11
5CqyBDDCj6A,일본이 원하는 것은 전부 내주는 '빵 셔틀' 외교ㅣ최고위원회의,2023-05-08T00:57:27Z,2184,597,0,19
l9GZnXHtbDg,공천 문제? 그거 신경 쓸 것 없어~ #태영호,2023-05-04T08:26:03Z,3136,494,0,29
kV7XdKoCHCE,"尹정부의 1년,  불평등·양극화 해소방안은 없었습니다",2023-05-04T07:06:46Z,2424,277,0,27
efzATiWr_cg,기시다 일본 총리 방한 관련 야당 및 시민사회단체 공동 기자회견,2023-05-04T02:16:02Z,2743,571,0,18
bQUaKqpFj4o,‘친구가 아니면 적?’ 요동치는 국제정세 | 외교안보통일자문회의,2023-05-04T02:02:46Z,1897,399,0,5
5RwAR7yDs5E,더불어민주당 정책조정회의 생중계 - 5월 4일,2023-05-04T01:01:23Z,3755,587,0,30
nY5F-GE3eKI,더불어민주당 의원총회 생중계,2023-05-03T06:13:22Z,3556,560,0,46
qn8JM0Y7Mx0,국정실패 가리기 위한 노동자 때리기.. 책임은 尹대통령에 있다,2023-05-03T04:49:02Z,4018,575,0,31
EdzA4CHNzT0,노동자가 죽음을 선택할 수밖에 없는 윤정권의 현실 | 최고위원회의,2023-05-03T01:10:48Z,4659,998,0,55
lUP0_MJ4Xa8,전세사기는 사회적 재난입니다,2023-05-02T07:15:55Z,2820,222,0,13
AlWcdQfigps,간접고용 노동자를 위한 '중간착취 방지법'｜간접고용노동 중간착취 제도 개선 간담회,2023-05-02T05:43:01Z,3401,784,0,28
fpPRBorGiW0,통합과 단합의 힘으로ㅣ원내대책회의 생중계,2023-05-02T00:54:57Z,4092,557,0,128
-UyDo-7MF10,세상을 바꾸는 여성의 목소리! 2023 민주여성 스피치대회 생중계,2023-04-29T07:27:19Z,10775,1365,0,28
w9sRwtMa3uU,이기는 통합의 길을 가겠습니다 #박광온 #원내대표,2023-04-28T08:07:04Z,2096,92,0,177
97d-jIfzfhE,제4기 원내대표 선출 의원총회 생중계,2023-04-28T02:28:03Z,11638,1246,0,125
eVsNR3Kp5bs,'퍼주기 외교 시즌2'로 끝난 한미정상회담ㅣ최고위원회의,2023-04-28T01:02:03Z,2814,648,0,18
5l1lrRtgnSg,"대통령비서실법, 대통령배우자법... 대통령 4법 발의하겠습니다",2023-04-27T11:52:31Z,6685,783,0,31
yAKSv0eDY7A,"마지막까지, '밀린 숙제' 풀어봅시다 #쌍특검 #패스트트랙",2023-04-27T08:45:29Z,5392,1061,0,137
MBPDZ4-H45E,더불어민주당 의원총회 생중계 - 4월 27일,2023-04-27T04:32:46Z,1848,397,0,17
AhnjURecFiM,"민주당은 특검 패스트트랙, 윤대통령은 빈손 정상회담ㅣ정책조정회의",2023-04-27T01:28:14Z,10317,1727,0,47
tcmmgGit18c,저도 고발하시기 바랍니다 #이재명,2023-04-26T09:59:09Z,3243,737,0,100
-Q0YqA2UDOs,대통령실의 '주어 생략' = 조직적 범죄행위,2023-04-26T09:07:17Z,7197,614,0,23
iR_fDrXwW3s,"가계빚에서 시작된 위험, 한국경제 전체를 위협한다 ㅣ벼랑끝 채무자 보호를 위한 현장간담회ㅣ",2023-04-26T07:06:29Z,1676,455,0,7
Quni1oFJnDE,[민생회복 프로젝트 연속토론회] 제8차 (노동·고용3)_ 돌봄노동자의 고용불안 위기 극복 방안,2023-04-26T06:50:46Z,1042,374,0,0
lC9ftU2hZuI,일본에 영구적인 면죄부 주려는 尹대통령 ㅣ최고위원회의ㅣ,2023-04-26T01:44:40Z,4704,923,0,27
epXYI6FEJcY,얼마나 대통령이 만만했으면 #한미정상회담,2023-04-25T09:01:46Z,405358,28848,0,1150
TtskBAaGOu4,저(윤석열)는 받아들일 수 없습니다,2023-04-25T08:38:29Z,3266,516,0,14
7doYX5kebxE,"'호흡곤란 지옥철' 김포골드라인, 이재명이 타봤습니다.",2023-04-25T08:18:23Z,34413,3705,0,354
Qn4-mgEGi3o,원내대표 후보자 합동토론회 생중계,2023-04-25T04:50:55Z,8851,1264,0,91
5vCWGh3eoNE,尹대통령의 충격적인 일본 과거사 인식 |원내대책회의|,2023-04-25T01:29:47Z,2804,593,0,7
TKfhh97A4vM,"김포골드라인 '골병라인' 오명, 더이상 안됩니다",2023-04-25T01:06:10Z,3063,720,0,16
TJLTSaf-GWo,호사카 유지 교수 출연! 윤석열 정부의 대일 굴욕외교 문제와 시사점 - 월간민주당 6회,2023-04-24T11:59:49Z,3139,667,0,7
mSC_Bo5-Fgs,尹대통령이 하지 말아야 할 것,2023-04-24T07:37:12Z,11661,776,0,24
P-gZ7jU5jUM,피해자들을 우롱하지 마세요  #전세사기,2023-04-24T07:34:14Z,4979,778,0,27
4CGrvFwnaG8,전세사기 피해자 간담회 및 전세사기 피해 고충 접수센터 개소 현판식,2023-04-24T07:22:58Z,3887,641,0,24
P4lC3n2X-0Q,이기는 민주당 Again 경기편 명사특강 #김동연,2023-04-24T07:09:28Z,8039,238,0,44
irkHvMGj1HE,"‘尹 방미 일정 시작’ 퍼주기 외교, 되풀이 하지 말아야 합니다 | 더불어민주당 최고위원회의 |",2023-04-24T01:25:43Z,2514,615,0,19
Y59zGfcAQY8,우크라이나 군사 지원이 위험한 이유 #윤석열,2023-04-21T08:37:42Z,11455,457,0,111
kej80AAFu7I,윤석열 정부 우크라이나 무기지원 발언 관련 긴급 기자회견 생중계,2023-04-21T05:50:51Z,29358,2100,0,139
jokYGjqxT2s,전세사기 피해도 전 정부 탓하시는 겁니까,2023-04-21T05:15:23Z,8117,682,0,65
YOOshbG793s,"전세사기, 땜질 처방으로는 안됩니다🙅🏻‍♀️ | 더불어민주당 최고위원회의 |",2023-04-21T01:36:12Z,4243,742,0,15
WVQT-3QTNgE,자신들이 발의한 법에 반대하는 국힘 #간호법,2023-04-20T07:47:36Z,14737,491,0,96
4xfk2bKeif4,민주당이 전력을 다하겠습니다 #전세사기,2023-04-20T07:13:32Z,2338,333,0,19
2YoMqnEDvVc,더불어민주당 의원총회 생중계 - 4월 20일,2023-04-20T06:17:38Z,4341,776,0,25
VYT2HF833xY,정책조정회의 생중계 - 4월 20일,2023-04-20T01:38:02Z,4767,1006,0,30
urhFNGYyzWQ,[민생회복 프로젝트 연속토론회] 제7차  (노동·고용2)_프리랜서·중소기업의 문화콘텐츠   불공정행위 폐해 위기 극복 방안,2023-04-19T07:48:48Z,1976,553,0,2
e9xHURJfrl4,만만한 게 서민입니까 #윤석열,2023-04-19T06:34:52Z,2580,305,0,12
YckOyKuovHg,"태영호, ""김구는 김일성에게 이용당했다."" #태영호막말",2023-04-19T05:18:16Z,8178,312,0,64
EIgCvA0IJk4,갑자기 왜 꼬리를 내려요?,2023-04-19T02:57:13Z,3541,392,0,11
EDxqZIei_MI,사회적 재난 '전세사기'... 피해자를 돕는 게 우선입니다ㅣ최고위원회의 생중계 - 4월 19일,2023-04-19T00:16:52Z,2951,707,0,35
8gwUIj_c7PE,우크라이나 전쟁 무기 지원 불가' 대통령이 직접 공언해야 합니다,2023-04-18T06:31:52Z,3708,265,0,24
J2TO2v1uttg,🐜1400만 개미의 권익 보호 뚠뚠🐜 일반주주-더불어민주당 간담회,2023-04-18T06:27:16Z,4409,987,0,21
zSYAYu_-aIc,목숨 같은 보증금... #전세사기 #건축왕,2023-04-18T05:28:39Z,4811,214,0,16
6DVfJLt5r_M,국회·야당을 해충처럼 무시하는 대통령,2023-04-18T04:57:32Z,3003,207,0,15
qVKbeXFuyCE,원내대책회의 생중계 - 4월 18일,2023-04-18T01:12:31Z,4335,1007,0,24
7oCazA362Us,"대통령이 2명인 나라, 대한민국ㅣ조용한 내조 끝났나...?ㅣ요란한 영부인",2023-04-17T07:43:30Z,3353,586,0,71
_4FBLoDGM1I,우리 국민은 묻고 계십니다  ‘이게 나라냐?’,2023-04-17T06:35:22Z,2304,294,0,16
VJm-CqQeZC4,국민 여러분께 사과드립니다,2023-04-17T02:57:52Z,13205,1071,0,207
rp00goz5aHU,주69시간 미련 못 접는 尹정권,2023-04-17T02:41:17Z,2260,263,0,5
edGOWeOt-CQ,최고위원회의 생중계 - 4월 17일,2023-04-17T01:29:25Z,3792,813,0,40
bQZZoxDRAJ8,"2023, 버스에서 내려와 [당원과의 대화]",2023-04-14T07:30:27Z,8678,1520,0,190
JUUbgVOKiUM,국민의힘 명예 당대표 #전광훈,2023-04-14T07:04:39Z,5259,380,0,6
aH73C54zAI0,간호법은 지난 대선 양당의 공통 공약입니다,2023-04-14T05:46:11Z,3000,263,0,16
_XFooluP_pE,다른 주제 물어 보세요(feat.김태효) #악의없는도청,2023-04-14T04:44:33Z,4373,305,0,31
apWZb02HCCc,일본산 멍게는 사줘도 한국 촌로들의 쌀은 못 사주겠다?,2023-04-14T02:20:47Z,9165,1039,0,34
Gjg7mw-RADM,최고위원회의 생중계 - 4월 14일,2023-04-14T00:57:19Z,3898,809,0,29
yN1CTCthxZs,윤석열 대통령 방미외교의 12대 가이드라인 제안합니다,2023-04-13T05:10:12Z,1335,350,0,15
Q4Rvy-bC6Tk,더불어민주당 의원총회 생중계 - 4월 13일,2023-04-13T04:49:20Z,1844,556,0,9
ROiHfyLt5_0,#간호법 처리 더이상 미룰 수 없습니다,2023-04-13T03:48:56Z,3048,329,0,20
NttIRcy55Ig,'양곡법 재표결' 각자 양심에 따라 표결하길 #국민의힘,2023-04-13T03:48:45Z,7559,693,0,18
XBEUi05vWdE,개식용 방지법 추진하겠습니다 #손흥민차별예방법,2023-04-13T03:24:41Z,3178,207,0,22
6V_I-j4C0Tk,정책조정회의 생중계 - 4월 13일,2023-04-13T01:15:54Z,4625,1018,0,30
5lWC7tWvlGM,[민생회복 프로젝트 연속토론회] 제6차  (노동·고용1)_특수고용노동자의 고용불안 위기극복 방안,2023-04-12T10:29:39Z,1925,470,0,0
-qNUhgsYGf0,이기는 민주당 Again 광주편 명사특강 #이해찬,2023-04-12T08:22:47Z,31213,1576,0,178
yJwPBfwKUKc,피해를 입은 모든 분들께 깊은 위로의 말씀을 드립니다,2023-04-12T07:38:40Z,3107,486,0,21
5VXJCp01_-0,"이태원 참사 유가족에 2,900만원 변상금 부과한 서울시",2023-04-12T06:38:31Z,11677,427,0,122
fijXZQmGufk,미국에 뺨 맞고 미국 걱정하는 윤석열 정권,2023-04-12T05:34:57Z,37880,2502,0,85
UPAKTti6Qk4,번지수를 한참 잘못 찾았습니다,2023-04-12T02:57:28Z,2235,399,0,9
od3ZOGWF4g4,확대간부회의 생중계 - 4월 12일,2023-04-12T01:50:41Z,4149,928,0,14
Njv9HHWTfqs,이재명 당대표 한국외신기자클럽 초청 기자간담회 생중계,2023-04-11T08:26:06Z,10948,2656,0,44
XhbebxZPXiw,아낌없이 아이디어를 드리고 협력하겠습니다 #경제자문,2023-04-11T06:09:05Z,2682,403,0,13
hwyFE0uGESY,간호법 제정은 민주당과 국힘의 공통 약속,2023-04-11T02:45:10Z,2978,308,0,45
aEJ65HzuR0k,메르켈 총리와 윤석열 대통령의 차이,2023-04-11T02:36:58Z,2908,404,0,6
zYrEi-6jvbU,원내대책회의 생중계 - 4월 11일,2023-04-11T01:42:51Z,3743,977,0,22
or-RyifwQEE,1년 전 도청 경고를 했음에도 #대통령실 뚫렸다...,2023-04-10T09:22:06Z,930,151,0,12
ZReiflg5jQ8,강원특별법 개정지원을 위한 전문가 국회포럼 생중계,2023-04-10T07:21:09Z,1072,309,0,4
FHkIe5Xbkbg,선거제도 개편 논의에 적극 참여하겠습니다 #전원위원회 #선거제도개편,2023-04-10T06:13:40Z,5363,434,0,13
sSoeI31PSxA,더불어민주당 의원총회 생중계 - 4월 10일,2023-04-10T05:03:03Z,3783,866,0,12
8TJfdCHiLbI,최고위원회의 생중계 - 4월 10일,2023-04-10T01:22:29Z,2992,740,0,30
Iv-LnLZtDk0,'천원의 아침밥' 먼저 시작하신 것 칭찬하고 격려 드립니다 #국민의힘,2023-04-07T07:25:27Z,14459,1935,0,72
_SkC_AWTvmU,25년만 해결 앞둔 '광주 군공항 이전',2023-04-07T06:40:32Z,3532,221,0,24
L_TccxwTSks,“5.18정신 계승” 약속도 ‘대국민 거짓말’,2023-04-07T05:18:01Z,5006,1356,0,30
13S8C6YG6ro,양곡관리법 재추진 결의를 위한 현장 농민 간담회,2023-04-07T04:48:26Z,2009,552,0,20
ChQknkyaGBw,광주·전남 가뭄피해 지원을 위한 성금 전달식 및 광주 현장 최고위원회의,2023-04-07T03:02:48Z,4174,1066,0,19
Dvq1OHZdyA4,천원의 아침밥 확대를 위한 현장방문,2023-04-06T23:32:29Z,3648,989,0,30
EyRXGchQBuQ,양곡관리법은 과잉생산방지법입니다,2023-04-06T06:39:24Z,2317,389,0,16
QmrhLg8rhgk,양곡관리법 tv토론을 제안합니다 #박홍근 #김민석,2023-04-06T03:28:41Z,5046,393,0,17
nqm4-8g3l_w,"좋은 청년정책 100가지, 시작하겠습니다",2023-04-06T02:59:30Z,2316,307,0,14
Ct19dddhIAQ,정책조정회의 생중계 - 4월 6일,2023-04-06T01:16:54Z,3537,961,0,21
O4xcGyVDydY,[민생회복 프로젝트 연속토론회] 제5차 (소상공인)_소상공인의 플랫폼 독과점 폐해 위기 극복 방안,2023-04-05T07:32:19Z,1878,493,0,1
OA2MuTjW9e0,웃을 수밖에 없는 국힘 조수진의 쌀값 대책,2023-04-05T07:12:07Z,4973,566,0,67
qoGnoHiqQ28,국민의 가슴을 짓누르는 尹돌덩이 #서영교,2023-04-05T07:05:09Z,4044,393,0,15
QBOLvSmKG5Q,“일본 방사능 유출 안됐다” 윤석열 정권의 피가 궁금합니다,2023-04-05T06:25:33Z,13401,623,0,46
